% Model,Untitled.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 13 2021, 06:19"
% Dimension,2
% Nodes,160000
% Expressions,1
% Description,磁束密度ノルム
% Length unit,m
% R,Z,mf.normB (T) @ freq=1
1.5037593984962405E-4,0.06469172932330829,0.0065840749612136665
1.5037593984962405E-4,0.0652330827067669,0.0068465742221964325
1.5037593984962405E-4,0.06577443609022555,0.0071018447235512115
1.5037593984962405E-4,0.0663157894736842,0.007347007386525538
1.5037593984962405E-4,0.06685714285714285,0.007585603694227224
1.5037593984962405E-4,0.0673984962406015,0.007814185666309838
1.5037593984962405E-4,0.06793984962406015,0.00803105725390761
1.5037593984962405E-4,0.0684812030075188,0.008239084963633079
1.5037593984962405E-4,0.06902255639097744,0.008435671152342146
1.5037593984962405E-4,0.06956390977443609,0.008620340328356159
1.5037593984962405E-4,0.07010526315789474,0.008795047251214725
1.5037593984962405E-4,0.07064661654135339,0.008960427202855184
1.5037593984962405E-4,0.07118796992481204,0.009109715858977019
1.5037593984962405E-4,0.07172932330827068,0.009251262087621524
1.5037593984962405E-4,0.07227067669172933,0.009383586789822611
1.5037593984962405E-4,0.07281203007518798,0.009501887545889461
1.5037593984962405E-4,0.07335338345864663,0.009612056467650126
1.5037593984962405E-4,0.07389473684210528,0.009712549224728197
1.5037593984962405E-4,0.07443609022556393,0.009804021262025581
1.5037593984962405E-4,0.07497744360902257,0.009885682204770848
1.5037593984962405E-4,0.0755187969924812,0.009960240198876077
1.5037593984962405E-4,0.07606015037593984,0.010025711665103262
1.5037593984962405E-4,0.07660150375939849,0.010084696223122148
1.5037593984962405E-4,0.07714285714285714,0.01013399120349306
1.5037593984962405E-4,0.07768421052631579,0.010177105102884668
1.5037593984962405E-4,0.07822556390977443,0.010214896486005957
1.5037593984962405E-4,0.07876691729323308,0.010243890395528909
1.5037593984962405E-4,0.07930827067669173,0.010267903674578254
1.5037593984962405E-4,0.07984962406015038,0.010287319237611853
1.5037593984962405E-4,0.08039097744360903,0.010299245283286492
1.5037593984962405E-4,0.08093233082706768,0.010306949201085828
1.5037593984962405E-4,0.08147368421052632,0.010310654111942123
1.5037593984962405E-4,0.08201503759398497,0.010308138471017957
1.5037593984962405E-4,0.08255639097744362,0.010301944935113183
1.5037593984962405E-4,0.08309774436090227,0.010292299592475969
1.5037593984962405E-4,0.08363909774436092,0.010277540749328759
1.5037593984962405E-4,0.08418045112781956,0.010259520750098644
1.5037593984962405E-4,0.08472180451127821,0.010238582362993298
1.5037593984962405E-4,0.08526315789473683,0.010213453114621638
1.5037593984962405E-4,0.08580451127819548,0.010185311562095649
1.5037593984962405E-4,0.08634586466165413,0.01015436608119225
1.5037593984962405E-4,0.08688721804511278,0.010120986171494905
1.5037593984962405E-4,0.08742857142857142,0.010084302958900457
1.5037593984962405E-4,0.08796992481203007,0.01004578548594177
1.5037593984962405E-4,0.08851127819548872,0.01000432148420846
1.5037593984962405E-4,0.08905263157894737,0.009960638332264512
1.5037593984962405E-4,0.08959398496240602,0.009914053128709344
1.5037593984962405E-4,0.09013533834586467,0.0098667359000415
1.5037593984962405E-4,0.09067669172932331,0.009817429747262081
1.5037593984962405E-4,0.09121804511278196,0.009765542273010814
1.5037593984962405E-4,0.09175939849624061,0.009711073477045072
1.5037593984962405E-4,0.09230075187969926,0.009656948248565762
1.5037593984962405E-4,0.0928421052631579,0.00960096827529575
1.5037593984962405E-4,0.09338345864661655,0.009542697504339072
1.5037593984962405E-4,0.0939248120300752,0.009482135935827621
1.5037593984962405E-4,0.09446616541353385,0.009421563565054669
1.5037593984962405E-4,0.09500751879699247,0.009360470842989507
1.5037593984962405E-4,0.09554887218045112,0.009297441709748092
1.5037593984962405E-4,0.09609022556390977,0.009232476165587028
1.5037593984962405E-4,0.09663157894736842,0.009165574210914679
1.5037593984962405E-4,0.09717293233082706,0.009100354887270628
1.5037593984962405E-4,0.09771428571428571,0.009033899574883982
1.5037593984962405E-4,0.09825563909774436,0.008965868333526483
1.5037593984962405E-4,0.09879699248120301,0.00889626116353706
1.5037593984962405E-4,0.09933834586466166,0.008825078065368017
1.5037593984962405E-4,0.0998796992481203,0.008755133657217817
1.5037593984962405E-4,0.10042105263157895,0.008684896069837309
1.5037593984962405E-4,0.1009624060150376,0.008613509153918068
1.5037593984962405E-4,0.10150375939849625,0.008540972909695096
1.5037593984962405E-4,0.1020451127819549,0.008467287337476398
1.5037593984962405E-4,0.10258646616541355,0.008392452437646546
1.5037593984962405E-4,0.1031278195488722,0.008319811708295488
1.5037593984962405E-4,0.10366917293233084,0.00824618946177087
1.5037593984962405E-4,0.10421052631578949,0.008171872415973903
1.5037593984962405E-4,0.10475187969924814,0.008096860571007227
1.5037593984962405E-4,0.10529323308270676,0.00802115392701593
1.5037593984962405E-4,0.1058345864661654,0.007944752484189592
1.5037593984962405E-4,0.10637593984962405,0.007869397493933328
1.5037593984962405E-4,0.1069172932330827,0.0077936982805727585
1.5037593984962405E-4,0.10745864661654135,0.007717790088921541
1.5037593984962405E-4,0.108,0.007641672918933061
2.255639097744361E-4,-0.108,0.0076413485242528174
2.255639097744361E-4,-0.10745864661654135,0.007717504034316806
2.255639097744361E-4,-0.1069172932330827,0.007793503823458079
2.255639097744361E-4,-0.10637593984962405,0.007869347891574952
2.255639097744361E-4,-0.1058345864661654,0.007944699503608519
2.255639097744361E-4,-0.10529323308270677,0.008020234663925208
2.255639097744361E-4,-0.10475187969924812,0.008095893392511922
2.255639097744361E-4,-0.10421052631578948,0.00817103088245721
2.255639097744361E-4,-0.10366917293233083,0.008245647133337851
2.255639097744361E-4,-0.10312781954887218,0.008319742144768747
2.255639097744361E-4,-0.10258646616541353,0.008393315916400922
2.255639097744361E-4,-0.10204511278195488,0.00846627741081984
2.255639097744361E-4,-0.10150375939849623,0.008539179542873974
2.255639097744361E-4,-0.10096240601503759,0.00861214791992814
2.255639097744361E-4,-0.10042105263157894,0.008684224151883831
2.255639097744361E-4,-0.0998796992481203,0.008755408238033122
2.255639097744361E-4,-0.09933834586466166,0.008825700177735927
2.255639097744361E-4,-0.09879699248120301,0.008895446039272965
2.255639097744361E-4,-0.09825563909774436,0.008963553167344328
2.255639097744361E-4,-0.09771428571428571,0.009032625177640518
2.255639097744361E-4,-0.09717293233082706,0.009100373379790328
2.255639097744361E-4,-0.09663157894736842,0.00916679777274724
2.255639097744361E-4,-0.09609022556390977,0.00923189835558329
2.255639097744361E-4,-0.09554887218045113,0.00929620982504437
2.255639097744361E-4,-0.09500751879699249,0.00935887707391732
2.255639097744361E-4,-0.09446616541353384,0.009421597064073655
2.255639097744361E-4,-0.09392481203007519,0.009482628346623287
2.255639097744361E-4,-0.09338345864661654,0.00954197092051547
2.255639097744361E-4,-0.09284210526315789,0.009600426584175257
2.255639097744361E-4,-0.09230075187969924,0.00965583636327159
2.255639097744361E-4,-0.0917593984962406,0.009711444398144035
2.255639097744361E-4,-0.09121804511278195,0.009765043736252173
2.255639097744361E-4,-0.0906766917293233,0.009816634376765485
2.255639097744361E-4,-0.09013533834586465,0.009866831191070279
2.255639097744361E-4,-0.08959398496240602,0.00991375409688406
2.255639097744361E-4,-0.08905263157894737,0.009959873945022008
2.255639097744361E-4,-0.08851127819548872,0.01000368204091733
2.255639097744361E-4,-0.08796992481203007,0.010046035797843019
2.255639097744361E-4,-0.08742857142857142,0.010083380208086514
2.255639097744361E-4,-0.08688721804511278,0.010120022573110048
2.255639097744361E-4,-0.08634586466165414,0.010154048714648799
2.255639097744361E-4,-0.0858045112781955,0.010186031896338236
2.255639097744361E-4,-0.08526315789473685,0.010212258226196192
2.255639097744361E-4,-0.0847218045112782,0.01023722248808555
2.255639097744361E-4,-0.08418045112781955,0.0102592484425422
2.255639097744361E-4,-0.0836390977443609,0.01027629981055051
2.255639097744361E-4,-0.08309774436090225,0.010290470663731439
2.255639097744361E-4,-0.0825563909774436,0.010301314324883263
2.255639097744361E-4,-0.08201503759398496,0.01030698680288474
2.255639097744361E-4,-0.08147368421052631,0.010308444970866698
2.255639097744361E-4,-0.08093233082706766,0.010306136647328478
2.255639097744361E-4,-0.08039097744360901,0.010298152498788507
2.255639097744361E-4,-0.07984962406015038,0.010284729259691509
2.255639097744361E-4,-0.07930827067669173,0.010267119169172792
2.255639097744361E-4,-0.07876691729323308,0.010242645573466708
2.255639097744361E-4,-0.07822556390977443,0.010211915978809237
2.255639097744361E-4,-0.07768421052631579,0.010176520153769172
2.255639097744361E-4,-0.07714285714285714,0.0101324154629974
2.255639097744361E-4,-0.0766015037593985,0.010081661878137907
2.255639097744361E-4,-0.07606015037593986,0.01002558082058181
2.255639097744361E-4,-0.07551879699248121,0.009958404929466098
2.255639097744361E-4,-0.07497744360902256,0.009884638243136545
2.255639097744361E-4,-0.07443609022556391,0.009805803212366336
2.255639097744361E-4,-0.07389473684210526,0.009710745338934387
2.255639097744361E-4,-0.07335338345864661,0.009610863084557119
2.255639097744361E-4,-0.07281203007518797,0.009501043335936297
2.255639097744361E-4,-0.07227067669172932,0.00937943084319249
2.255639097744361E-4,-0.07172932330827067,0.009250521244911243
2.255639097744361E-4,-0.07118796992481202,0.009108276733286302
2.255639097744361E-4,-0.07064661654135337,0.008955595115583843
2.255639097744361E-4,-0.07010526315789473,0.008795161247489882
2.255639097744361E-4,-0.06956390977443609,0.008618649307297938
2.255639097744361E-4,-0.06902255639097744,0.008433321931950712
2.255639097744361E-4,-0.0684812030075188,0.008241654262935464
2.255639097744361E-4,-0.06793984962406015,0.008029582729372509
2.255639097744361E-4,-0.0673984962406015,0.007811969122730544
2.255639097744361E-4,-0.06685714285714286,0.0075879292271591086
2.255639097744361E-4,-0.06631578947368422,0.007346077665136352
2.255639097744361E-4,-0.06577443609022557,0.0070999978025268595
2.255639097744361E-4,-0.06523308270676692,0.006848199616142059
2.255639097744361E-4,-0.06469172932330827,0.006584057013307532
2.255639097744361E-4,-0.06415037593984962,0.006317022603536535
2.255639097744361E-4,-0.06360902255639098,0.006046535532310995
2.255639097744361E-4,-0.06306766917293233,0.005770917813119963
2.255639097744361E-4,-0.06252631578947368,0.005494026698364642
2.255639097744361E-4,-0.06198496240601504,0.005219390328775467
2.255639097744361E-4,-0.06144360902255639,0.0049439096439427704
2.255639097744361E-4,-0.06090225563909774,0.004670512103761385
2.255639097744361E-4,-0.060360902255639094,0.004405676048194207
2.255639097744361E-4,-0.059819548872180446,0.004144055280228159
2.255639097744361E-4,-0.059278195488721805,0.003886371724399385
2.255639097744361E-4,-0.05873684210526316,0.003644532617008409
2.255639097744361E-4,-0.05819548872180451,0.0034072971804193493
2.255639097744361E-4,-0.05765413533834586,0.003175588341380366
2.255639097744361E-4,-0.05711278195488722,0.0029648030820449566
2.255639097744361E-4,-0.05657142857142857,0.0027587275402161573
2.255639097744361E-4,-0.05603007518796992,0.0025598569054451686
2.255639097744361E-4,-0.055488721804511275,0.0023813957304697343
2.255639097744361E-4,-0.05494736842105263,0.0022073538888219583
2.255639097744361E-4,-0.054406015037593985,0.0020417863648683034
2.255639097744361E-4,-0.05386466165413534,0.0018936635692002764
2.255639097744361E-4,-0.05332330827067669,0.0017499758161530457
2.255639097744361E-4,-0.05278195488721804,0.0016166622895811625
2.255639097744361E-4,-0.0522406015037594,0.0014927437023512175
2.255639097744361E-4,-0.05169924812030075,0.0013749113417688519
2.255639097744361E-4,-0.051157894736842104,0.0012661476712431433
2.255639097744361E-4,-0.050616541353383455,0.001164359214699381
2.255639097744361E-4,-0.05007518796992481,0.0010675189189707174
2.255639097744361E-4,-0.049533834586466166,9.784668246097408E-4
2.255639097744361E-4,-0.04899248120300752,8.943903814970857E-4
2.255639097744361E-4,-0.04845112781954887,8.132704374624574E-4
2.255639097744361E-4,-0.04790977443609022,7.406905399993068E-4
2.255639097744361E-4,-0.047368421052631574,6.706518762242212E-4
2.255639097744361E-4,-0.04682706766917293,6.030396645868734E-4
2.255639097744361E-4,-0.046285714285714284,5.423819448719179E-4
2.255639097744361E-4,-0.045744360902255636,4.8346996588936577E-4
2.255639097744361E-4,-0.045203007518796995,4.266801682273297E-4
2.255639097744361E-4,-0.04466165413533835,3.7528454187689934E-4
2.255639097744361E-4,-0.0441203007518797,3.251884725366742E-4
2.255639097744361E-4,-0.04357894736842105,2.77036189200878E-4
2.255639097744361E-4,-0.0430375939849624,2.3282711218198068E-4
2.255639097744361E-4,-0.042496240601503754,1.8971560159054872E-4
2.255639097744361E-4,-0.041954887218045106,1.4875114207091382E-4
2.255639097744361E-4,-0.04141353383458646,1.0996890268598115E-4
2.255639097744361E-4,-0.040872180451127824,7.284957505764142E-5
2.255639097744361E-4,-0.040330827067669175,3.9110876014193914E-5
2.255639097744361E-4,-0.03978947368421053,1.9688571579888863E-5
2.255639097744361E-4,-0.03924812030075188,4.03214203902546E-5
2.255639097744361E-4,-0.03870676691729323,7.065631582865157E-5
2.255639097744361E-4,-0.03816541353383458,1.0142669673181454E-4
2.255639097744361E-4,-0.037624060150375935,1.3209974701732161E-4
2.255639097744361E-4,-0.03708270676691729,1.6114088315612792E-4
2.255639097744361E-4,-0.03654135338345864,1.8971288095683404E-4
2.255639097744361E-4,-0.036000000000000004,2.1775287304959007E-4
2.255639097744361E-4,-0.035458646616541356,2.4381943871961204E-4
2.255639097744361E-4,-0.03491729323308271,2.6935251394118084E-4
2.255639097744361E-4,-0.03437593984962406,2.9395887325081083E-4
2.255639097744361E-4,-0.03383458646616541,3.161751515528391E-4
2.255639097744361E-4,-0.033293233082706764,3.377272529888276E-4
2.255639097744361E-4,-0.032751879699248115,3.5779614354553273E-4
2.255639097744361E-4,-0.03221052631578947,3.750034701120452E-4
2.255639097744361E-4,-0.03166917293233082,3.914131462433249E-4
2.255639097744361E-4,-0.031127819548872185,4.053177297209666E-4
2.255639097744361E-4,-0.030586466165413537,4.1719703376367904E-4
2.255639097744361E-4,-0.03004511278195489,4.2760325037936305E-4
2.255639097744361E-4,-0.02950375939849624,4.3532399618240826E-4
2.255639097744361E-4,-0.028962406015037592,4.411910946199668E-4
2.255639097744361E-4,-0.028421052631578944,4.45621349501597E-4
2.255639097744361E-4,-0.027879699248120296,4.4777391638803815E-4
2.255639097744361E-4,-0.027338345864661648,4.48456242832513E-4
2.255639097744361E-4,-0.026796992481203,4.4835945403994335E-4
2.255639097744361E-4,-0.026255639097744365,4.4611462674320026E-4
2.255639097744361E-4,-0.025714285714285717,4.432488063087978E-4
2.255639097744361E-4,-0.02517293233082707,4.3997705483804223E-4
2.255639097744361E-4,-0.02463157894736842,4.3563624164957355E-4
2.255639097744361E-4,-0.024090225563909773,4.3106711002596646E-4
2.255639097744361E-4,-0.023548872180451125,4.2644904722400294E-4
2.255639097744361E-4,-0.023007518796992477,4.2166881099838557E-4
2.255639097744361E-4,-0.02246616541353383,4.169045698366785E-4
2.255639097744361E-4,-0.02192481203007518,4.123750338513152E-4
2.255639097744361E-4,-0.021383458646616546,4.0817939265159743E-4
2.255639097744361E-4,-0.020842105263157898,4.0413201780957876E-4
2.255639097744361E-4,-0.02030075187969925,4.0055436024372294E-4
2.255639097744361E-4,-0.0197593984962406,3.9730429184723975E-4
2.255639097744361E-4,-0.019218045112781953,3.9433288506388764E-4
2.255639097744361E-4,-0.018676691729323305,3.918255858535499E-4
2.255639097744361E-4,-0.018135338345864657,3.8965929398453874E-4
2.255639097744361E-4,-0.01759398496240601,3.877250542576142E-4
2.255639097744361E-4,-0.01705263157894736,3.8619596200765435E-4
2.255639097744361E-4,-0.016511278195488713,3.849124472380113E-4
2.255639097744361E-4,-0.01596992481203008,3.83753722117322E-4
2.255639097744361E-4,-0.01542857142857143,3.8300408209885104E-4
2.255639097744361E-4,-0.014887218045112782,3.8235743991982653E-4
2.255639097744361E-4,-0.014345864661654134,3.81801820760216E-4
2.255639097744361E-4,-0.013804511278195486,3.8150140159474706E-4
2.255639097744361E-4,-0.013263157894736838,3.812570406921694E-4
2.255639097744361E-4,-0.01272180451127819,3.810688436048318E-4
2.255639097744361E-4,-0.012180451127819542,3.8101751243900094E-4
2.255639097744361E-4,-0.011639097744360893,3.8099475652620676E-4
2.255639097744361E-4,-0.011097744360902259,3.810043351922972E-4
2.255639097744361E-4,-0.010556390977443611,3.81065245184362E-4
2.255639097744361E-4,-0.010015037593984963,3.8114236128443797E-4
2.255639097744361E-4,-0.009473684210526315,3.8122683690426483E-4
2.255639097744361E-4,-0.008932330827067667,3.8132909037827775E-4
2.255639097744361E-4,-0.008390977443609018,3.8143344451157493E-4
2.255639097744361E-4,-0.00784962406015037,3.8153134546070584E-4
2.255639097744361E-4,-0.007308270676691722,3.8163081724422075E-4
2.255639097744361E-4,-0.006766917293233074,3.817257672813213E-4
2.255639097744361E-4,-0.00622556390977444,3.81808632794739E-4
2.255639097744361E-4,-0.005684210526315792,3.818868197876747E-4
2.255639097744361E-4,-0.0051428571428571435,3.819598542876507E-4
2.255639097744361E-4,-0.004601503759398495,3.820172023214261E-4
2.255639097744361E-4,-0.004060150375939847,3.8207021688484367E-4
2.255639097744361E-4,-0.003518796992481199,3.8211821120651243E-4
2.255639097744361E-4,-0.002977443609022551,3.8215220836726384E-4
2.255639097744361E-4,-0.0024360902255639028,3.821827017374235E-4
2.255639097744361E-4,-0.0018947368421052546,3.8220847697377594E-4
2.255639097744361E-4,-0.0013533834586466204,3.822232127125866E-4
2.255639097744361E-4,-8.120300751879722E-4,3.822350689752004E-4
2.255639097744361E-4,-2.7067669172932407E-4,3.822406431015961E-4
2.255639097744361E-4,2.7067669172932407E-4,3.822401850476995E-4
2.255639097744361E-4,8.120300751879722E-4,3.8223551136771204E-4
2.255639097744361E-4,0.0013533834586466204,3.822234591639198E-4
2.255639097744361E-4,0.0018947368421052685,3.8220611464278166E-4
2.255639097744361E-4,0.0024360902255639166,3.821840450919057E-4
2.255639097744361E-4,0.0029774436090225648,3.821523791143531E-4
2.255639097744361E-4,0.003518796992481199,3.8211525961892655E-4
2.255639097744361E-4,0.004060150375939847,3.820723899885887E-4
2.255639097744361E-4,0.004601503759398495,3.8201747727697034E-4
2.255639097744361E-4,0.0051428571428571435,3.819566825114039E-4
2.255639097744361E-4,0.005684210526315792,3.8189082440530565E-4
2.255639097744361E-4,0.00622556390977444,3.818093593323476E-4
2.255639097744361E-4,0.006766917293233088,3.817236875999812E-4
2.255639097744361E-4,0.007308270676691736,3.81634105198774E-4
2.255639097744361E-4,0.007849624060150384,3.8153328002219167E-4
2.255639097744361E-4,0.008390977443609018,3.8143029833479804E-4
2.255639097744361E-4,0.008932330827067667,3.813297318773808E-4
2.255639097744361E-4,0.009473684210526315,3.8123138587733274E-4
2.255639097744361E-4,0.010015037593984963,3.811362852420669E-4
2.255639097744361E-4,0.010556390977443611,3.8107026759010086E-4
2.255639097744361E-4,0.011097744360902259,3.8101404275827424E-4
2.255639097744361E-4,0.011639097744360907,3.8098163692608947E-4
2.255639097744361E-4,0.012180451127819555,3.810243672901852E-4
2.255639097744361E-4,0.012721804511278204,3.810999938049863E-4
2.255639097744361E-4,0.013263157894736852,3.812285560077637E-4
2.255639097744361E-4,0.013804511278195486,3.8151127343299924E-4
2.255639097744361E-4,0.014345864661654134,3.8185906882420346E-4
2.255639097744361E-4,0.014887218045112782,3.82302867720163E-4
2.255639097744361E-4,0.01542857142857143,3.8302033784840125E-4
2.255639097744361E-4,0.01596992481203008,3.838403451335486E-4
2.255639097744361E-4,0.016511278195488727,3.84798988537642E-4
2.255639097744361E-4,0.01705263157894736,3.862159663704927E-4
2.255639097744361E-4,0.01759398496240601,3.877555578357507E-4
2.255639097744361E-4,0.018135338345864657,3.8950987807252025E-4
2.255639097744361E-4,0.018676691729323305,3.9185822059078867E-4
2.255639097744361E-4,0.019218045112781953,3.9436031555778787E-4
2.255639097744361E-4,0.0197593984962406,3.9715392140582395E-4
2.255639097744361E-4,0.02030075187969925,4.0057871170329353E-4
2.255639097744361E-4,0.020842105263157898,4.0417543449071234E-4
2.255639097744361E-4,0.021383458646616546,4.08124277264955E-4
2.255639097744361E-4,0.021924812030075194,4.124549832377219E-4
2.255639097744361E-4,0.022466165413533842,4.1699043391529806E-4
2.255639097744361E-4,0.02300751879699249,4.2159803735743374E-4
2.255639097744361E-4,0.02354887218045114,4.26431563924667E-4
2.255639097744361E-4,0.024090225563909787,4.3125605874985983E-4
2.255639097744361E-4,0.024631578947368435,4.355433288907411E-4
2.255639097744361E-4,0.025172932330827083,4.397691472254707E-4
2.255639097744361E-4,0.025714285714285703,4.4362032247322004E-4
2.255639097744361E-4,0.02625563909774435,4.459962891840841E-4
2.255639097744361E-4,0.026796992481203,4.4795085363719524E-4
2.255639097744361E-4,0.027338345864661648,4.491142701855457E-4
2.255639097744361E-4,0.027879699248120296,4.476358277988319E-4
2.255639097744361E-4,0.028421052631578944,4.4546429727017117E-4
2.255639097744361E-4,0.028962406015037592,4.420338914327821E-4
2.255639097744361E-4,0.02950375939849624,4.351724459341568E-4
2.255639097744361E-4,0.03004511278195489,4.2742610091942994E-4
2.255639097744361E-4,0.030586466165413537,4.180415459053249E-4
2.255639097744361E-4,0.031127819548872185,4.0516213271870184E-4
2.255639097744361E-4,0.03166917293233083,3.913142282231322E-4
2.255639097744361E-4,0.03221052631578948,3.7526850478669085E-4
2.255639097744361E-4,0.03275187969924813,3.571561684340186E-4
2.255639097744361E-4,0.03329323308270678,3.3768946879801236E-4
2.255639097744361E-4,0.033834586466165426,3.163351032306383E-4
2.255639097744361E-4,0.034375939849624074,2.9339437121067325E-4
2.255639097744361E-4,0.03491729323308272,2.6941418581023834E-4
2.255639097744361E-4,0.03545864661654137,2.4388792440037626E-4
2.255639097744361E-4,0.03599999999999999,2.1728149211017555E-4
2.255639097744361E-4,0.03654135338345864,1.899225797535573E-4
2.255639097744361E-4,0.03708270676691729,1.6114446556958443E-4
2.255639097744361E-4,0.037624060150375935,1.3170611275000724E-4
2.255639097744361E-4,0.03816541353383458,1.0186113513431551E-4
2.255639097744361E-4,0.03870676691729323,7.056119574927343E-5
2.255639097744361E-4,0.03924812030075188,4.0265199114801654E-5
2.255639097744361E-4,0.03978947368421053,1.9808403144112136E-5
2.255639097744361E-4,0.040330827067669175,3.920075529524094E-5
2.255639097744361E-4,0.040872180451127824,7.284540490677927E-5
2.255639097744361E-4,0.04141353383458647,1.0944138822231513E-4
2.255639097744361E-4,0.04195488721804512,1.489590651766388E-4
2.255639097744361E-4,0.04249624060150377,1.895578338919051E-4
2.255639097744361E-4,0.043037593984962416,2.327800791942468E-4
2.255639097744361E-4,0.043578947368421064,2.7791999828175534E-4
2.255639097744361E-4,0.04412030075187971,3.248293322886054E-4
2.255639097744361E-4,0.04466165413533836,3.752782745185094E-4
2.255639097744361E-4,0.04520300751879701,4.279189373211199E-4
2.255639097744361E-4,0.04574436090225563,4.8279231435476206E-4
2.255639097744361E-4,0.04628571428571428,5.424318913318868E-4
2.255639097744361E-4,0.046827067669172925,6.045722835229019E-4
2.255639097744361E-4,0.047368421052631574,6.695160448475647E-4
2.255639097744361E-4,0.04790977443609022,7.408414199332394E-4
2.255639097744361E-4,0.04845112781954887,8.149612852027978E-4
2.255639097744361E-4,0.04899248120300752,8.921414688392508E-4
2.255639097744361E-4,0.049533834586466166,9.787786151332235E-4
2.255639097744361E-4,0.050075187969924814,0.0010680043341309252
2.255639097744361E-4,0.05061654135338346,0.0011616616702103744
2.255639097744361E-4,0.05115789473684211,0.0012667459120933055
2.255639097744361E-4,0.05169924812030076,0.001375013790378658
2.255639097744361E-4,0.05224060150375941,0.0014899070093879981
2.255639097744361E-4,0.052781954887218055,0.0016176281790227186
2.255639097744361E-4,0.0533233082706767,0.0017495890489247312
2.255639097744361E-4,0.05386466165413535,0.0018932221929484764
2.255639097744361E-4,0.054406015037594,0.002045856858949741
2.255639097744361E-4,0.05494736842105265,0.0022062559576296824
2.255639097744361E-4,0.05548872180451127,0.0023807117297999303
2.255639097744361E-4,0.056030075187969916,0.0025646053043815813
2.255639097744361E-4,0.056571428571428564,0.0027569533731741746
2.255639097744361E-4,0.05711278195488721,0.002964398356655357
2.255639097744361E-4,0.05765413533834586,0.003180900197997379
2.255639097744361E-4,0.05819548872180451,0.0034055925745068542
2.255639097744361E-4,0.05873684210526316,0.003644002173729527
2.255639097744361E-4,0.059278195488721805,0.0038901615843394523
2.255639097744361E-4,0.05981954887218045,0.004140800221488602
2.255639097744361E-4,0.0603609022556391,0.0044051720120554414
2.255639097744361E-4,0.06090225563909775,0.004672759010092819
2.255639097744361E-4,0.0614436090225564,0.004942611886053722
2.255639097744361E-4,0.061984962406015046,0.005218640882401265
2.255639097744361E-4,0.0625263157894737,0.005495504696325425
2.255639097744361E-4,0.06306766917293234,0.005771455940837821
2.255639097744361E-4,0.06360902255639099,0.0060453890180685544
2.255639097744361E-4,0.06415037593984964,0.006318043218579082
2.255639097744361E-4,0.06469172932330829,0.006584277173071373
2.255639097744361E-4,0.0652330827067669,0.006845165611607282
2.255639097744361E-4,0.06577443609022555,0.007101236600189197
2.255639097744361E-4,0.0663157894736842,0.007346564756265356
2.255639097744361E-4,0.06685714285714285,0.0075834688111504674
2.255639097744361E-4,0.0673984962406015,0.00781369816092229
2.255639097744361E-4,0.06793984962406015,0.008029927884155822
2.255639097744361E-4,0.0684812030075188,0.008236614485052406
2.255639097744361E-4,0.06902255639097744,0.00843567462825122
2.255639097744361E-4,0.06956390977443609,0.008618698037760657
2.255639097744361E-4,0.07010526315789474,0.00879263405014182
2.255639097744361E-4,0.07064661654135339,0.008960564619962025
2.255639097744361E-4,0.07118796992481204,0.009107766791513035
2.255639097744361E-4,0.07172932330827068,0.009249267079581113
2.255639097744361E-4,0.07227067669172933,0.009383820916463097
2.255639097744361E-4,0.07281203007518798,0.009499775133337935
2.255639097744361E-4,0.07335338345864663,0.009610815272677532
2.255639097744361E-4,0.07389473684210528,0.009711976349912972
2.255639097744361E-4,0.07443609022556393,0.0098019638644886
2.255639097744361E-4,0.07497744360902257,0.009885411028549682
2.255639097744361E-4,0.0755187969924812,0.00995891002024892
2.255639097744361E-4,0.07606015037593984,0.010023805697774673
2.255639097744361E-4,0.07660150375939849,0.01008482696151808
2.255639097744361E-4,0.07714285714285714,0.010132412544813299
2.255639097744361E-4,0.07768421052631579,0.01017538761339913
2.255639097744361E-4,0.07822556390977443,0.01021489603823803
2.255639097744361E-4,0.07876691729323308,0.010242375722913916
2.255639097744361E-4,0.07930827067669173,0.010266410208577256
2.255639097744361E-4,0.07984962406015038,0.010287298959783222
2.255639097744361E-4,0.08039097744360903,0.010297869365958731
2.255639097744361E-4,0.08093233082706768,0.010305673523254158
2.255639097744361E-4,0.08147368421052632,0.01031063815117712
2.255639097744361E-4,0.08201503759398497,0.010306901214553583
2.255639097744361E-4,0.08255639097744362,0.010300866102766848
2.255639097744361E-4,0.08309774436090227,0.010292299214535394
2.255639097744361E-4,0.08363909774436092,0.0102764308739798
2.255639097744361E-4,0.08418045112781956,0.010258606431026145
2.255639097744361E-4,0.08472180451127821,0.010238586166596437
2.255639097744361E-4,0.08526315789473683,0.010212424057102102
2.255639097744361E-4,0.08580451127819548,0.010184508948454369
2.255639097744361E-4,0.08634586466165413,0.010154903488170202
2.255639097744361E-4,0.08688721804511278,0.010119942006807117
2.255639097744361E-4,0.08742857142857142,0.010083392534126186
2.255639097744361E-4,0.08796992481203007,0.010045716016962766
2.255639097744361E-4,0.08851127819548872,0.010003305884909532
2.255639097744361E-4,0.08905263157894737,0.009959420008838756
2.255639097744361E-4,0.08959398496240602,0.009913599461191993
2.255639097744361E-4,0.09013533834586467,0.009866123611594484
2.255639097744361E-4,0.09067669172932331,0.009816053977488942
2.255639097744361E-4,0.09121804511278196,0.009764263487402992
2.255639097744361E-4,0.09175939849624061,0.009710752141718607
