r,z,B
0.015975,-0.29850000000000004,-1.3394539109270774e-05
0.015975,-0.29550000000000004,-0.0014892893589232743
0.015975,-0.29250000000000004,0.98915899352487
0.015975,-0.28950000000000004,0.9886368550540484
0.015975,-0.28650000000000003,0.9880855396177014
0.015975,-0.28350000000000003,0.9874934584915258
0.015975,-0.2805,0.9868566526006436
0.015975,-0.2775,0.9861896268773634
0.015975,-0.2745,0.985464693491642
0.015975,-0.2715,0.9846901913879268
0.015975,-0.2685,0.9838574878579324
0.015975,-0.2655,0.982957784679204
0.015975,-0.2625,0.9819939390236424
0.015975,-0.2595,0.9809461966762042
0.015975,-0.2565,0.9798208813199948
0.015975,-0.2535,0.9785931790697554
0.015975,-0.2505,0.9772695601307724
0.015975,-0.2475,0.9758195682788728
0.015975,-0.2445,0.9742512296535611
0.015975,-0.2415,0.9725238165379396
0.015975,-0.2385,0.9706504386051203
0.015975,-0.2355,0.9685733955093521
0.015975,-0.2325,0.966315562701083
0.015975,-0.2295,0.9637928449996566
0.015975,-0.2265,0.9610451820107574
0.015975,-0.2235,0.957945438545064
0.015975,-0.2205,0.9545685380576322
0.015975,-0.2175,0.9507069489388986
0.015975,-0.2145,0.9465080511128008
0.015975,-0.2115,0.9417368767463772
0.015975,-0.2085,0.9363555024809268
0.015975,-0.2055,0.930330380863639
0.015975,-0.2025,0.9233070185693372
0.015975,-0.1995,0.9154569477396725
0.015975,-0.1965,0.906507986538624
0.015975,-0.1935,0.8963224991265598
0.015975,-0.1905,0.8842222384668097
0.015975,-0.1875,0.8707383847974409
0.015975,-0.1845,0.8548206702969227
0.015975,-0.1815,0.8360601525598559
0.015975,-0.1785,0.814127708327187
0.015975,-0.1755,0.7879864493014036
0.015975,-0.1725,0.7571472869966569
0.015975,-0.16949999999999998,0.7204309129658817
0.015975,-0.16649999999999998,0.6761403584278427
0.015975,-0.16349999999999998,0.6227733200785438
0.015975,-0.16049999999999998,0.5597981529969542
0.015975,-0.15749999999999995,0.4863127375269261
0.015975,-0.1545,0.4052452337029584
0.015975,-0.15149999999999994,0.3232089824376363
0.015975,-0.1485,0.2495948242824888
0.015975,-0.14549999999999996,0.19156269922536892
0.015975,-0.1425,0.15118277920206855
0.015975,-0.13949999999999996,0.12517056678306826
0.015975,-0.13649999999999998,0.10889387810336193
0.015975,-0.13349999999999995,0.09901363827217624
0.015975,-0.1305,0.09299661122388203
0.015975,-0.1275,0.08922777372281132
0.015975,-0.1245,0.08688024059361144
0.015975,-0.12149999999999997,0.08535924760806846
0.015975,-0.11849999999999998,0.08436257637341615
0.015975,-0.11549999999999998,0.08371472822208581
0.015975,-0.11249999999999998,0.08328921075693296
0.015975,-0.10949999999999996,0.0830032902643496
0.015975,-0.10649999999999996,0.08281062388579752
0.015975,-0.10349999999999997,0.08267871034166152
0.015975,-0.10049999999999996,0.08259262917964016
0.015975,-0.09749999999999996,0.08253208868774743
0.015975,-0.09449999999999996,0.08249233015995383
0.015975,-0.0915,0.08246472144548456
0.015975,-0.08849999999999998,0.08244621749353552
0.015975,-0.08549999999999999,0.08243402422940682
0.015975,-0.08249999999999996,0.08242598748774843
0.015975,-0.07949999999999999,0.08242063902831265
0.015975,-0.07649999999999996,0.0824170044679815
0.015975,-0.07349999999999997,0.08241448824689779
0.015975,-0.07049999999999995,0.0824126776941605
0.015975,-0.06749999999999998,0.0824113155248225
0.015975,-0.06449999999999995,0.08241023398610481
0.015975,-0.06149999999999998,0.08240933849155098
0.015975,-0.05849999999999994,0.08240865514844775
0.015975,-0.05549999999999998,0.08240826923353373
0.015975,-0.052499999999999984,0.08240820616004763
0.015975,-0.04949999999999999,0.08240830996777683
0.015975,-0.04649999999999999,0.08240839271812539
0.015975,-0.04349999999999998,0.0824083394702213
0.015975,-0.04049999999999998,0.08240810875690198
0.015975,-0.03749999999999995,0.08240771522094625
0.015975,-0.03449999999999995,0.08240726140718246
0.015975,-0.031499999999999945,0.08240689891869835
0.015975,-0.028499999999999942,0.08240674223301869
0.015975,-0.02549999999999994,0.08240680666571443
0.015975,-0.022499999999999937,0.08240708999831459
0.015975,-0.01949999999999993,0.0824075070082011
0.015975,-0.016500000000000015,0.08240790350253246
0.015975,-0.013499999999999956,0.08240815053358175
0.015975,-0.01050000000000001,0.08240820284288253
0.015975,-0.007499999999999951,0.0824080700891705
0.015975,-0.004500000000000004,0.0824078308779963
0.015975,-0.0014999999999999456,0.0824076409818788
0.015975,0.0014999999999999734,0.08240763955511078
0.015975,0.004499999999999975,0.08240783180988331
0.015975,0.00749999999999998,0.08240807138481765
0.015975,0.010499999999999982,0.08240820298189855
0.015975,0.013499999999999984,0.08240815366047483
0.015975,0.016499999999999987,0.08240790447747283
0.015975,0.01949999999999999,0.08240750783049378
0.015975,0.022499999999999992,0.08240709027483195
0.015975,0.0255,0.08240680716916271
0.015975,0.0285,0.08240673925117847
0.015975,0.0315,0.0824069002610277
0.015975,0.0345,0.08240726155547673
0.015975,0.037500000000000006,0.08240771490084088
0.015975,0.040500000000000036,0.08240810793084917
0.015975,0.04350000000000004,0.08240833861064645
0.015975,0.046500000000000034,0.08240839197625216
0.015975,0.04950000000000005,0.08240830808985711
0.015975,0.05250000000000006,0.08240820494306922
0.015975,0.05550000000000006,0.08240827355164004
0.015975,0.05850000000000007,0.08240865430677435
0.015975,0.061500000000000075,0.08240934208342854
0.015975,0.06450000000000007,0.08241023306246653
0.015975,0.06750000000000007,0.08241132162129983
0.015975,0.07050000000000008,0.08241265909757689
0.015975,0.07350000000000008,0.08241448737240488
0.015975,0.07649999999999997,0.08241702144468087
0.015975,0.07949999999999999,0.08242066599267761
0.015975,0.08249999999999999,0.08242600924252286
0.015975,0.08549999999999999,0.08243404518800368
0.015975,0.0885,0.08244623176717081
0.015975,0.0915,0.08246477100677851
0.015975,0.0945,0.08249214822838724
0.015975,0.0975,0.08253210777518616
0.015975,0.1005,0.08259240764594611
0.015975,0.1035,0.08267976638735752
0.015975,0.1065,0.08280913272985235
0.015975,0.1095,0.08300254343146607
0.015975,0.11250000000000004,0.0832909150314064
0.015975,0.11550000000000005,0.08371515655678885
0.015975,0.11850000000000005,0.0843859304747252
0.015975,0.12150000000000005,0.08535792009250986
0.015975,0.12450000000000006,0.08686966205532465
0.015975,0.12750000000000006,0.0892395825101866
0.015975,0.13050000000000006,0.09298647986032836
0.015975,0.13350000000000006,0.09904639717073993
0.015975,0.13650000000000007,0.10892259239614677
0.015975,0.13950000000000007,0.12511998302888694
0.015975,0.14250000000000007,0.15125856834185836
0.015975,0.14550000000000007,0.1918812723958545
0.015975,0.14850000000000008,0.24960457587457466
0.015975,0.1515,0.32345750652242256
0.015975,0.1545,0.4049241544688544
0.015975,0.1575,0.4863721350747383
0.015975,0.1605,0.559788579397963
0.015975,0.1635,0.6230279946951143
0.015975,0.1665,0.6761035917119684
0.015975,0.1695,0.7206624474995896
0.015975,0.1725,0.7573404423080603
0.015975,0.17550000000000002,0.7881579448504368
0.015975,0.17850000000000002,0.8140137284326969
0.015975,0.1815,0.8359643676145714
0.015975,0.18450000000000005,0.8547672011921871
0.015975,0.18750000000000006,0.8707386203098391
0.015975,0.19050000000000009,0.884430423964713
0.015975,0.1935000000000001,0.8962457407774675
0.015975,0.19650000000000006,0.9065424895350058
0.015975,0.19950000000000007,0.9155609646744238
0.015975,0.20250000000000004,0.9233068852144396
0.015975,0.20550000000000004,0.9302012611001907
0.015975,0.20850000000000005,0.9362833272778308
0.015975,0.21150000000000005,0.9417242328940454
0.015975,0.21450000000000005,0.9464948215278252
0.015975,0.21750000000000005,0.9507897331202838
0.015975,0.22050000000000008,0.954531606614135
0.015975,0.2235000000000001,0.9579797108790559
0.015975,0.22650000000000006,0.9610248228743888
0.015975,0.22950000000000004,0.963805402562224
0.015975,0.23250000000000004,0.9663073378315704
0.015975,0.23550000000000004,0.9685797874512084
0.015975,0.23850000000000005,0.9706462810691208
0.015975,0.24150000000000005,0.9725277825106108
0.015975,0.24450000000000005,0.974248664905463
0.015975,0.24750000000000005,0.9758219292216954
0.015975,0.2505000000000001,0.9772674437921164
0.015975,0.2535000000000001,0.9785942501404491
0.015975,0.2565000000000001,0.9798191214805232
0.015975,0.2595000000000001,0.9809458604517449
0.015975,0.2625000000000001,0.981991727170904
0.015975,0.2655000000000001,0.9829545900607274
0.015975,0.2685000000000001,0.9838541585835304
0.015975,0.2715000000000001,0.984688162658558
0.015975,0.2745000000000001,0.9854649266177832
0.015975,0.2775000000000001,0.9861898912702862
0.015975,0.2805000000000001,0.9868588823999576
0.015975,0.2835000000000001,0.9874925397131012
0.015975,0.2865000000000001,0.9880855733583876
0.015975,0.2895000000000001,0.9886380279128534
0.015975,0.2925000000000001,0.9891588396447176
0.015975,0.2955000000000001,-0.0014892892142833304
0.015975,0.2985000000000001,-1.3394540190113038e-05
0.016425000000000002,-0.29850000000000004,-1.3395099343040994e-05
0.016425000000000002,-0.29550000000000004,-0.001488827153674823
0.016425000000000002,-0.29250000000000004,0.9891708504349356
0.016425000000000002,-0.28950000000000004,0.9886522197211892
0.016425000000000002,-0.28650000000000003,0.988101277528298
0.016425000000000002,-0.28350000000000003,0.9875100590012352
0.016425000000000002,-0.2805,0.9868768558329624
0.016425000000000002,-0.2775,0.9862126759232628
0.016425000000000002,-0.2745,0.9854881885986552
0.016425000000000002,-0.2715,0.9847173689573552
0.016425000000000002,-0.2685,0.983885293362728
0.016425000000000002,-0.2655,0.9829908704036494
0.016425000000000002,-0.2625,0.9820278667931648
0.016425000000000002,-0.2595,0.9809868217396784
0.016425000000000002,-0.2565,0.9798625844157912
0.016425000000000002,-0.2535,0.9786433793707972
0.016425000000000002,-0.2505,0.9773211489449222
0.016425000000000002,-0.2475,0.9758821124958866
0.016425000000000002,-0.2445,0.9743156015699268
0.016425000000000002,-0.2415,0.9726025158740992
0.016425000000000002,-0.2385,0.970731588106093
0.016425000000000002,-0.2355,0.9686735546793698
0.016425000000000002,-0.2325,0.9664190563816728
0.016425000000000002,-0.2295,0.9639219892479508
0.016425000000000002,-0.2265,0.9611686790121916
0.016425000000000002,-0.2235,0.958113763342115
0.016425000000000002,-0.2205,0.9547165281125252
0.016425000000000002,-0.2175,0.9509317770832688
0.016425000000000002,-0.2145,0.9467421332204676
0.016425000000000002,-0.2115,0.9420456530136262
0.016425000000000002,-0.2085,0.9366805759779924
0.016425000000000002,-0.2055,0.93065283586658
0.016425000000000002,-0.2025,0.9236960252188984
0.016425000000000002,-0.1995,0.9159964405653228
0.016425000000000002,-0.1965,0.9071485387671526
0.016425000000000002,-0.1935,0.8969736975587187
0.016425000000000002,-0.1905,0.8851674786533528
0.016425000000000002,-0.1875,0.8717045592308186
0.016425000000000002,-0.1845,0.8560109241174193
0.016425000000000002,-0.1815,0.8375490885504969
0.016425000000000002,-0.1785,0.8157327376664699
0.016425000000000002,-0.1755,0.7901550782798901
0.016425000000000002,-0.1725,0.759585963979481
0.016425000000000002,-0.16949999999999998,0.7229920213322314
0.016425000000000002,-0.16649999999999998,0.6789404163980228
0.016425000000000002,-0.16349999999999998,0.625614429046813
0.016425000000000002,-0.16049999999999998,0.5620453156396645
0.016425000000000002,-0.15749999999999995,0.4878817378667433
0.016425000000000002,-0.1545,0.4050097349083557
0.016425000000000002,-0.15149999999999994,0.32087843639320723
0.016425000000000002,-0.1485,0.2453605243268341
0.016425000000000002,-0.14549999999999996,0.18694998856996925
0.016425000000000002,-0.1425,0.14689806399673633
0.016425000000000002,-0.13949999999999996,0.12150037869067898
0.016425000000000002,-0.13649999999999998,0.1062708888469246
0.016425000000000002,-0.13349999999999995,0.09713128374602964
0.016425000000000002,-0.1305,0.09168450572891162
0.016425000000000002,-0.1275,0.08832764302746154
0.016425000000000002,-0.1245,0.08623476020331289
0.016425000000000002,-0.12149999999999997,0.08491839234127596
0.016425000000000002,-0.11849999999999998,0.08407961310737089
0.016425000000000002,-0.11549999999999998,0.08351916561621964
0.016425000000000002,-0.11249999999999998,0.08315177586014433
0.016425000000000002,-0.10949999999999996,0.08290930915018667
0.016425000000000002,-0.10649999999999996,0.0827455079635051
0.016425000000000002,-0.10349999999999997,0.08263619684280754
0.016425000000000002,-0.10049999999999996,0.08256230436413903
0.016425000000000002,-0.09749999999999996,0.0825122834095271
0.016425000000000002,-0.09449999999999996,0.08247816537358421
0.016425000000000002,-0.0915,0.08245524467476861
0.016425000000000002,-0.08849999999999998,0.08243968186485251
0.016425000000000002,-0.08549999999999999,0.08242960062572235
0.016425000000000002,-0.08249999999999996,0.08242290730372992
0.016425000000000002,-0.07949999999999999,0.08241863833221896
0.016425000000000002,-0.07649999999999996,0.08241563087643143
0.016425000000000002,-0.07349999999999997,0.08241356851728432
0.016425000000000002,-0.07049999999999995,0.08241206624044106
0.016425000000000002,-0.06749999999999998,0.08241091062298644
0.016425000000000002,-0.06449999999999995,0.08240994916170152
0.016425000000000002,-0.06149999999999998,0.08240912936399747
0.016425000000000002,-0.05849999999999994,0.08240848443180092
0.016425000000000002,-0.05549999999999998,0.08240813846587858
0.016425000000000002,-0.052499999999999984,0.08240811946817682
0.016425000000000002,-0.04949999999999999,0.0824082690880864
0.016425000000000002,-0.04649999999999999,0.08240839544385281
0.016425000000000002,-0.04349999999999998,0.08240836141111907
0.016425000000000002,-0.04049999999999998,0.0824081273098849
0.016425000000000002,-0.03749999999999995,0.08240771852739259
0.016425000000000002,-0.03449999999999995,0.08240723460481081
0.016425000000000002,-0.031499999999999945,0.0824068505696085
0.016425000000000002,-0.028499999999999942,0.08240668167715981
0.016425000000000002,-0.02549999999999994,0.0824067537245553
0.016425000000000002,-0.022499999999999937,0.08240705770732902
0.016425000000000002,-0.01949999999999993,0.08240750725372625
0.016425000000000002,-0.016500000000000015,0.08240792917945727
0.016425000000000002,-0.013499999999999956,0.08240819539820897
0.016425000000000002,-0.01050000000000001,0.08240824265905823
0.016425000000000002,-0.007499999999999951,0.08240809297448748
0.016425000000000002,-0.004500000000000004,0.08240782605699959
0.016425000000000002,-0.0014999999999999456,0.08240760622330756
0.016425000000000002,0.0014999999999999734,0.08240760659663371
0.016425000000000002,0.004499999999999975,0.08240782527929291
0.016425000000000002,0.00749999999999998,0.08240809335578747
0.016425000000000002,0.010499999999999982,0.08240824299091376
0.016425000000000002,0.013499999999999984,0.08240819390919019
0.016425000000000002,0.016499999999999987,0.08240793072002918
0.016425000000000002,0.01949999999999999,0.08240750785802252
0.016425000000000002,0.022499999999999992,0.08240705621633393
0.016425000000000002,0.0255,0.08240675344157598
0.016425000000000002,0.0285,0.08240668076996438
0.016425000000000002,0.0315,0.08240684905693019
0.016425000000000002,0.0345,0.08240723652007709
0.016425000000000002,0.037500000000000006,0.08240771732373231
0.016425000000000002,0.040500000000000036,0.08240812878151194
0.016425000000000002,0.04350000000000004,0.08240836104648652
0.016425000000000002,0.046500000000000034,0.08240839255698695
0.016425000000000002,0.04950000000000005,0.08240827410905538
0.016425000000000002,0.05250000000000006,0.08240811794626057
0.016425000000000002,0.05550000000000006,0.08240813758504917
0.016425000000000002,0.05850000000000007,0.08240848585673287
0.016425000000000002,0.061500000000000075,0.08240913034674112
0.016425000000000002,0.06450000000000007,0.08240995347646729
0.016425000000000002,0.06750000000000007,0.08241091246270016
0.016425000000000002,0.07050000000000008,0.08241206469382256
0.016425000000000002,0.07350000000000008,0.08241357822959927
0.016425000000000002,0.07649999999999997,0.08241568018002933
0.016425000000000002,0.07949999999999999,0.08241865774675561
0.016425000000000002,0.08249999999999999,0.0824229615302664
0.016425000000000002,0.08549999999999999,0.08242959463451838
0.016425000000000002,0.0885,0.08243965706867706
0.016425000000000002,0.0915,0.08245510459991645
0.016425000000000002,0.0945,0.0824785044263957
0.016425000000000002,0.0975,0.0825126201548394
0.016425000000000002,0.1005,0.0825621048731362
0.016425000000000002,0.1035,0.08263616235018613
0.016425000000000002,0.1065,0.08274534327033345
0.016425000000000002,0.1095,0.08290917824688028
0.016425000000000002,0.11250000000000004,0.0831502532014885
0.016425000000000002,0.11550000000000005,0.08350807641803915
0.016425000000000002,0.11850000000000005,0.084077019014968
0.016425000000000002,0.12150000000000005,0.08492111122345157
0.016425000000000002,0.12450000000000006,0.08625531362087757
0.016425000000000002,0.12750000000000006,0.08833003342878087
0.016425000000000002,0.13050000000000006,0.09167645453518647
0.016425000000000002,0.13350000000000006,0.0971569269716005
0.016425000000000002,0.13650000000000007,0.1062231889319667
0.016425000000000002,0.13950000000000007,0.12169331338404432
0.016425000000000002,0.14250000000000007,0.14675296902300206
0.016425000000000002,0.14550000000000007,0.1869083469917172
0.016425000000000002,0.14850000000000008,0.2452959976869565
0.016425000000000002,0.1515,0.32078125832474313
0.016425000000000002,0.1545,0.4053397334182457
0.016425000000000002,0.1575,0.4880153208429148
0.016425000000000002,0.1605,0.5622375213153035
0.016425000000000002,0.1635,0.6258518751775962
0.016425000000000002,0.1665,0.6788354931369528
0.016425000000000002,0.1695,0.7229611818465083
0.016425000000000002,0.1725,0.7596401587253766
0.016425000000000002,0.17550000000000002,0.7901941593679722
0.016425000000000002,0.17850000000000002,0.8157684469920914
0.016425000000000002,0.1815,0.8373916827567682
0.016425000000000002,0.18450000000000005,0.8558121601658071
0.016425000000000002,0.18750000000000006,0.8717450150687681
0.016425000000000002,0.19050000000000009,0.8852740397358914
0.016425000000000002,0.1935000000000001,0.8969708332025759
0.016425000000000002,0.19650000000000006,0.9071125320426484
0.016425000000000002,0.19950000000000007,0.9160408545939148
0.016425000000000002,0.20250000000000004,0.9237792808157544
0.016425000000000002,0.20550000000000004,0.9305928752525712
0.016425000000000002,0.20850000000000005,0.9365654296559632
0.016425000000000002,0.21150000000000005,0.9419612245707631
0.016425000000000002,0.21450000000000005,0.9467309498821216
0.016425000000000002,0.21750000000000005,0.9509772408750836
0.016425000000000002,0.22050000000000008,0.9547158322592766
0.016425000000000002,0.2235000000000001,0.9581464242694492
0.016425000000000002,0.22650000000000006,0.9611625451990748
0.016425000000000002,0.22950000000000004,0.963943684743199
0.016425000000000002,0.23250000000000004,0.9664121138202308
0.016425000000000002,0.23550000000000004,0.9686815616328349
0.016425000000000002,0.23850000000000005,0.97072802616939
0.016425000000000002,0.24150000000000005,0.972607263152058
0.016425000000000002,0.24450000000000005,0.9743133850787882
0.016425000000000002,0.24750000000000005,0.9758849340907042
0.016425000000000002,0.2505000000000001,0.9773193987513634
0.016425000000000002,0.2535000000000001,0.978644887677392
0.016425000000000002,0.2565000000000001,0.9798611702871908
0.016425000000000002,0.2595000000000001,0.9809868611960484
0.016425000000000002,0.2625000000000001,0.9820260385368343
0.016425000000000002,0.2655000000000001,0.982988032795407
0.016425000000000002,0.2685000000000001,0.9838818983401304
0.016425000000000002,0.2715000000000001,0.9847127318519588
0.016425000000000002,0.2745000000000001,0.9854860663847648
0.016425000000000002,0.2775000000000001,0.9862101131956296
0.016425000000000002,0.2805000000000001,0.9868787318747346
0.016425000000000002,0.2835000000000001,0.9875081687599666
0.016425000000000002,0.2865000000000001,0.9881005214498998
0.016425000000000002,0.2895000000000001,0.9886531986889288
0.016425000000000002,0.2925000000000001,0.9891706981879308
0.016425000000000002,0.2955000000000001,-0.0014888268846271848
0.016425000000000002,0.2985000000000001,-1.3395101416943335e-05
0.016875,-0.29850000000000004,-1.3395662527673476e-05
0.016875,-0.29550000000000004,-0.0014883624684721012
0.016875,-0.29250000000000004,0.9891827667597768
0.016875,-0.28950000000000004,0.9886677137499504
0.016875,-0.28650000000000003,0.988117122687914
0.016875,-0.28350000000000003,0.9875267637427816
0.016875,-0.2805,0.9868972375809644
0.016875,-0.2775,0.9862305477016744
0.016875,-0.2745,0.9855118580245508
0.016875,-0.2715,0.9847428239035928
0.016875,-0.2685,0.9839132076334892
0.016875,-0.2655,0.983024232036902
0.016875,-0.2625,0.9820615159706568
0.016875,-0.2595,0.9810277873065852
0.016875,-0.2565,0.979904046572902
0.016875,-0.2535,0.9786939991770128
0.016875,-0.2505,0.977372416790071
0.016875,-0.2475,0.9759451765661548
0.016875,-0.2445,0.9743790519352182
0.016875,-0.2415,0.9726818652734468
0.016875,-0.2385,0.9708105888482652
0.016875,-0.2355,0.9687745361453668
0.016875,-0.2325,0.9665185249233672
0.016875,-0.2295,0.9640521898933144
0.016875,-0.2265,0.9613048080496032
0.016875,-0.2235,0.9582834587235602
0.016875,-0.2205,0.9549000855016604
0.016875,-0.2175,0.9511584812861508
0.016875,-0.2145,0.9469773982410118
0.016875,-0.2115,0.9423370303189677
0.016875,-0.2085,0.9369905848424238
0.016875,-0.2055,0.9309761486287612
0.016875,-0.2025,0.924116602601348
0.016875,-0.1995,0.9165398483292294
0.016875,-0.1965,0.9077937137743436
0.016875,-0.1935,0.8976274475124177
0.016875,-0.1905,0.8861196457653246
0.016875,-0.1875,0.8726756830442944
0.016875,-0.1845,0.8569349675805837
0.016875,-0.1815,0.8390085108655859
0.016875,-0.1785,0.8176085843922778
0.016875,-0.1755,0.7922859321620053
0.016875,-0.1725,0.7620450690059253
0.016875,-0.16949999999999998,0.7255721272801822
0.016875,-0.16649999999999998,0.6819259892538039
0.016875,-0.16349999999999998,0.6288568898371031
0.016875,-0.16049999999999998,0.5649546713061833
0.016875,-0.15749999999999995,0.4894076093190016
0.016875,-0.1545,0.4048724934468386
0.016875,-0.15149999999999994,0.3183559047548946
0.016875,-0.1485,0.24130767432643616
0.016875,-0.14549999999999996,0.1821843316493441
0.016875,-0.1425,0.14230020975308666
0.016875,-0.13949999999999996,0.11793432314193165
0.016875,-0.13649999999999998,0.10352540150272793
0.016875,-0.13349999999999995,0.09524874432093088
0.016875,-0.1305,0.09030731789582024
0.016875,-0.1275,0.087392036415185
0.016875,-0.1245,0.08561689237099601
0.016875,-0.12149999999999997,0.08449584525048515
0.016875,-0.11849999999999998,0.08377768769945015
0.016875,-0.11549999999999998,0.08331077066225434
0.016875,-0.11249999999999998,0.08301404610157781
0.016875,-0.10949999999999996,0.0828152609553564
0.016875,-0.10649999999999996,0.0826802384561931
0.016875,-0.10349999999999997,0.0825926607609676
0.016875,-0.10049999999999996,0.08253191095852498
0.016875,-0.09749999999999996,0.08249259246537323
0.016875,-0.09449999999999996,0.08246455302096968
0.016875,-0.0915,0.08244545712651374
0.016875,-0.08849999999999998,0.08243323743992936
0.016875,-0.08549999999999999,0.08242514194377049
0.016875,-0.08249999999999996,0.08242012293626311
0.016875,-0.07949999999999999,0.0824166276051117
0.016875,-0.07649999999999996,0.08241435548658582
0.016875,-0.07349999999999997,0.08241270444227045
0.016875,-0.07049999999999995,0.08241146439576852
0.016875,-0.06749999999999998,0.08241050406872641
0.016875,-0.06449999999999995,0.08240967091894624
0.016875,-0.06149999999999998,0.08240891983958765
0.016875,-0.05849999999999994,0.08240830739836924
0.016875,-0.05549999999999998,0.08240799809469701
0.016875,-0.052499999999999984,0.08240803989391976
0.016875,-0.04949999999999999,0.08240823897263616
0.016875,-0.04649999999999999,0.0824083985221411
0.016875,-0.04349999999999998,0.08240838417029472
0.016875,-0.04049999999999998,0.08240815050993233
0.016875,-0.03749999999999995,0.08240772294269283
0.016875,-0.03449999999999995,0.08240720421797333
0.016875,-0.031499999999999945,0.08240679835340847
0.016875,-0.028499999999999942,0.08240662097208618
0.016875,-0.02549999999999994,0.08240670018888485
0.016875,-0.022499999999999937,0.08240702379325437
0.016875,-0.01949999999999993,0.08240750828920151
0.016875,-0.016500000000000015,0.08240796542071505
0.016875,-0.013499999999999956,0.08240823723309565
0.016875,-0.01050000000000001,0.08240828413817569
0.016875,-0.007499999999999951,0.0824081159720158
0.016875,-0.004500000000000004,0.08240781567980315
0.016875,-0.0014999999999999456,0.08240757448776502
0.016875,0.0014999999999999734,0.08240757268141086
0.016875,0.004499999999999975,0.08240781887477933
0.016875,0.00749999999999998,0.08240811558698469
0.016875,0.010499999999999982,0.08240828091329623
0.016875,0.013499999999999984,0.0824082346450341
0.016875,0.016499999999999987,0.08240796197905875
0.016875,0.01949999999999999,0.08240750792367202
0.016875,0.022499999999999992,0.08240702198140283
0.016875,0.0255,0.08240669909841425
0.016875,0.0285,0.08240662285945133
0.016875,0.0315,0.08240679729085497
0.016875,0.0345,0.08240720756521648
0.016875,0.037500000000000006,0.08240772579360423
0.016875,0.040500000000000036,0.08240814927106943
0.016875,0.04350000000000004,0.08240838411343576
0.016875,0.046500000000000034,0.0824083987691746
0.016875,0.04950000000000005,0.08240824673620073
0.016875,0.05250000000000006,0.08240803375686168
0.016875,0.05550000000000006,0.08240800085424804
0.016875,0.05850000000000007,0.08240831000589688
0.016875,0.061500000000000075,0.08240891813847863
0.016875,0.06450000000000007,0.08240966661325755
0.016875,0.06750000000000007,0.08241050285256679
0.016875,0.07050000000000008,0.08241146993178372
0.016875,0.07350000000000008,0.0824126893429229
0.016875,0.07649999999999997,0.08241430924499328
0.016875,0.07949999999999999,0.08241663324217874
0.016875,0.08249999999999999,0.08242004674743653
0.016875,0.08549999999999999,0.08242521171387285
0.016875,0.0885,0.08243328994252264
0.016875,0.0915,0.08244597338687852
0.016875,0.0945,0.08246503681621786
0.016875,0.0975,0.08249225591251297
0.016875,0.1005,0.08253319672776671
0.016875,0.1035,0.0825924790637661
0.016875,0.1065,0.08268143744153755
0.016875,0.1095,0.08281055073283394
0.016875,0.11250000000000004,0.08301536650890995
0.016875,0.11550000000000005,0.08331780685388822
0.016875,0.11850000000000005,0.08377865314428877
0.016875,0.12150000000000005,0.0844752283115281
0.016875,0.12450000000000006,0.08557259167189768
0.016875,0.12750000000000006,0.08736123451441014
0.016875,0.13050000000000006,0.09036064925196907
0.016875,0.13350000000000006,0.09520737579961223
0.016875,0.13650000000000007,0.10354748438709373
0.016875,0.13950000000000007,0.11785619735803475
0.016875,0.14250000000000007,0.14220461036030785
0.016875,0.14550000000000007,0.18183937465322209
0.016875,0.14850000000000008,0.2413578200915721
0.016875,0.1515,0.31807415691756136
0.016875,0.1545,0.4046619694942042
0.016875,0.1575,0.4891682114535174
0.016875,0.1605,0.5647115393357343
0.016875,0.1635,0.6288303272728155
0.016875,0.1665,0.6815888139925687
0.016875,0.1695,0.7256614550514073
0.016875,0.1725,0.7619563669886557
0.016875,0.17550000000000002,0.7922067084396306
0.016875,0.17850000000000002,0.8175360585547774
0.016875,0.1815,0.8389030911126147
0.016875,0.18450000000000005,0.8570891912886638
0.016875,0.18750000000000006,0.8726780382127659
0.016875,0.19050000000000009,0.8861225905640759
0.016875,0.1935000000000001,0.8977005135908769
0.016875,0.19650000000000006,0.9076853568127612
0.016875,0.19950000000000007,0.9165229328684972
0.016875,0.20250000000000004,0.9242553513700597
0.016875,0.20550000000000004,0.930987379161886
0.016875,0.20850000000000005,0.936870823641218
0.016875,0.21150000000000005,0.942198958285419
0.016875,0.21450000000000005,0.9469685283890866
0.016875,0.21750000000000005,0.9511655181643079
0.016875,0.22050000000000008,0.9549013810814614
0.016875,0.2235000000000001,0.9582926308154734
0.016875,0.22650000000000006,0.9613012133007864
0.016875,0.22950000000000004,0.9640533025651522
0.016875,0.23250000000000004,0.9665175806068692
0.016875,0.23550000000000004,0.9687744496844066
0.016875,0.23850000000000005,0.9708103127384472
0.016875,0.24150000000000005,0.9726812036728576
0.016875,0.24450000000000005,0.9743785408511059
0.016875,0.24750000000000005,0.9759448004829004
0.016875,0.2505000000000001,0.9773717121564148
0.016875,0.2535000000000001,0.978694469055966
0.016875,0.2565000000000001,0.9799035140064896
0.016875,0.2595000000000001,0.9810282127496424
0.016875,0.2625000000000001,0.9820605951476442
0.016875,0.2655000000000001,0.9830217671019662
0.016875,0.2685000000000001,0.9839098331971828
0.016875,0.2715000000000001,0.9847374630383872
0.016875,0.2745000000000001,0.9855073211922704
0.016875,0.2775000000000001,0.98623046124996
0.016875,0.2805000000000001,0.9868987450853768
